category,classification,comments,dec,flux,id,pos_err,ra,ref_flux,simbad_name,src_type,tags,detail_url
Star,Spectroscopic Binary,,5.26576729799,5.0056376e-12,224381,0.037136888990030516,329.11334088933,2.14e-11,TYC 553-33-1,source,['known_source'],
Unclassified,Unclassified,,-11.31000241451018,2.0065548e-11,348153,0.049727591167687483,163.33883963540555,,2RXS J105320.5-111751,source,['known_source'],
AGN,Quasar,,-33.64977019,3.14e-12,37854,0.0,199.0332748,3.14e-12,QSO B1313-333,source,['known_source'],
Unverified,Unverified,,-21.168016634010957,1.0200841400000002e-11,549003,0.05063792015925859,134.5427381708049,,WXT J085810-211005,source,['known_source'],
Unverified,Unverified,,-10.980882469896507,8.6663886e-12,402135,0.04643027587588861,221.77338285896067,,WXT J144705-105851,source,['known_source'],
Unverified,Unverified,,10.52349843322462,1.1709646000000002e-11,237706,0.04869940387375435,329.96467604886817,,WXTJ215951+103124,source,['known_source'],
AGN,Blazar,,-21.06093578855,9.7501986e-12,37795,0.0,278.41641630752,1.62e-11,QSO B1830-211,source,['known_source'],
AGN,Blazar,,-30.46491613555556,2.3291922e-12,37797,0.0,327.98134987237506,2.19e-11,QSO B2149-306,source,['known_source'],
Unverified,Unverified,,-23.202950194690516,2.5363564000000003e-11,348214,0.052463492279639715,274.28437552501816,,WXT J181708-231211,source,['known_source'],
Unverified,Unverified,,-57.89256876333512,2.4441744000000004e-11,348199,0.05073782498028382,251.6925309563141,,WXT J164646-575333,source,['known_source'],
Unverified,Unverified,,-9.739181509505752,9.068559000000001e-12,369578,0.045618209054016756,235.2494416978149,,WXT J154100-094421,source,['known_source'],
Unverified,Unverified,,57.87951769564083,1.2653366e-11,368777,0.04015596153289166,254.24418420686425,,WXT J165658+575246,source,['known_source'],
Unverified,Unverified,,-15.187683431444169,1.41259432e-11,354463,0.051991086778336436,225.389362462199,,WXT J150133-151116,source,['known_source'],
Star,High Proper Motion Star,,-3.91698399973,1.46763996e-11,367586,0.04380175221269632,210.54317256155,1.97e-12,ASAS J140209-0354.9,source,['known_source'],
Unverified,Unverified,,37.24822011746545,9.026450000000001e-12,368779,0.044472415131390323,282.1568902338146,,WXT J184837+371453,source,['known_source'],
Unverified,Unverified,,-26.602435357383484,1.1855645200000002e-11,116406,0.021636261659001198,261.95345135605714,,2MASS J17274879-2635170,source,['known_source'],
Star,Eclipsing Binary,,-60.02690598724,1.9845208e-12,38385,0.0,220.1602711088,2.16e-12,HD 128696,source,['known_source'],
Unverified,Unverified,,-53.258998852460145,1.6323834e-11,206084,0.024510671064374476,293.96085565440615,,WXTJ193551-531532,source,['known_source'],
Unverified,Unverified,,-76.16869199202219,1.6042398000000002e-11,430236,0.04390229730331298,321.7064589803342,,WXT J212650-761007,source,['known_source'],
Unverified,Unverified,,-17.25465043597539,7.1747574e-12,214230,0.046598536271286496,329.1797559408767,,WXTJ215643-171517,source,['known_source'],
Unverified,Unverified,,-59.88784139779163,8.6540188e-12,362854,0.04431543131238745,119.41737801070767,,WXT J075740-595316,source,['known_source'],
Unverified,Unverified,,45.83664586851671,1.4248596000000001e-11,233682,0.04605574128502425,338.3369513280234,,WXTJ223320+455011,source,['known_source'],
Unverified,Unverified,,55.37235454453758,1.22633428e-11,221131,0.038975850219123094,337.36670088861484,,WXT J222928+552221,source,['known_source'],
Unverified,Unverified,,-64.14273093592378,2.2221662e-11,248215,0.04820657448971549,336.7300229710405,,WXT J222655-640834,source,['known_source'],
Unverified,Unverified,,30.87719567736274,2.9080933e-11,206539,0.019371445846903975,298.7197502714997,,WXTJ195453+305238,source,['known_source'],
Unverified,Unverified,,5.922053800853231,1.327774e-11,245105,0.04984396923163911,337.0493703024272,,WXT J222812+055519,source,['known_source'],
CV,CV,,0.76024000015,3.197848e-11,37456,0.0,298.80199965203,1.24e-11,2MASS J19551247+0045365,source,['known_source'],
Unverified,Unverified,,-8.921418037443464,1.8764127e-11,239413,0.0485143792831718,272.464337544279,,WXTJ180951-085517,source,['known_source'],
AGN,Seyfert 1,,11.04861039018,1.20117748e-12,209374,0.01126721563301773,326.38676584276,4.23e-12,2MASS J21453281+1102551,source,['known_source'],
Unverified,Unverified,,-8.35932782223,2.5997636000000003e-11,65751,0.02100804436028631,216.05504100713,,[SHM2017] J216.05511-08.35932,source,['known_source'],
Unverified,Unverified,,57.1248094756179,8.134332e-12,369035,0.04501345605210219,282.87813191022855,,WXT J185131+570729,source,['known_source'],
Unclassified,Unclassified,,-34.950149114575076,3.0796428000000006e-11,430206,0.047832626398433935,275.86567697766077,,2SXPS_J182338.7-34541,source,['known_source'],
Unverified,Unverified,,55.26134289486624,9.664621199999999e-12,242986,0.047109204261250086,312.5279460734033,,WXT J205007+551541,source,['known_source'],
Unverified,Unverified,,-1.3786361347095601,1.4889974e-11,277044,0.04507139457325591,87.99172600612414,,WXTJ055158-012243,source,['known_source'],
Unverified,Unverified,,-6.9560356494159485,1.2156391600000001e-11,342985,0.04707121525239346,286.58670108723305,,WXT J190620-065721,source,['known_source'],
Unverified,Unverified,,27.40803614804309,1.9334384e-11,373305,0.056479909797747675,215.61865255583965,,WXT J142229+272429,source,['known_source'],
XRB,LMXB,,-62.467306,3.84e-09,38632,0.0,234.799846,3.84e-09,SWIFT J1539.2-6227,source,['known_source'],
Unverified,Unverified,,-10.565643468898049,1.273155e-11,549212,0.05454360219070175,122.83988064888031,,WXT J081122-103356,source,['known_source'],
Star,Eclipsing Binary,,58.5958573738,3.6649216000000004e-11,247576,0.04560778084210032,324.68598713594,,Trumpler 37 1023,source,['known_source'],
Unverified,Unverified,,3.9828644217594036,1.7455212000000002e-11,227442,0.04507870982307648,324.55404016001927,,WXT J213813+035858,source,['known_source'],
Unverified,Unverified,,-30.864494086832988,1.1756568000000001e-11,213338,0.058160720438834225,324.0345526198844,,WXTJ213608-305152,source,['known_source'],
Unverified,Unverified,,47.735907647862604,2.0102564e-11,206376,0.01999187673115074,323.03121240930864,,WXTJ213208+474409,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-40.32251,1.7600002e-12,224410,0.03786828849800499,322.770486,2.17e-12,ACT-CL J2131.0-4019,source,['known_source'],
AGN,Seyfert 1 Galaxy,,-33.71494004135,6.3803954e-12,37903,0.0,323.00917688628,2.12e-11,LEDA 188965,source,['known_source'],
Unclassified,Unclassified,,40.2897,3.7016022e-11,204831,0.015433824134936356,322.6204,7.61e-12,1RXS J213028.9+401723,source,['known_source'],
Unclassified,Unclassified,,-50.80861111111111,6.725862600000001e-12,194000,0.004945167882137428,322.41041666666666,2.42e-12,1RXS J212938.5-504831,source,['known_source'],
Unverified,Unverified,,-33.71503612337868,2.2135802e-11,229561,0.04720236506233709,321.8014889807093,,WXTJ212712-334254,source,['known_source'],
Unverified,Unverified,,33.375431438127414,4.1379246e-11,240329,0.050456410869425976,321.64758112917315,,WXT J212635+332231,source,['known_source'],
Unverified,Unverified,,58.46326892519,1.1248724e-11,246428,0.04455067604246428,321.5773670734963,,WXT J212615+582600,source,['known_source'],
Unverified,Unverified,,18.146252983768182,9.344331000000001e-12,222087,0.04637935639697899,321.65737708127574,,WXTJ212637+180846,source,['known_source'],
Unverified,Unverified,,-44.645257573897815,1.0836877e-11,219998,0.0500764887571277,321.5518555732095,,WXTJ 212612-443842,source,['known_source'],
Star,Star,,55.84005310815001,2.3165312e-11,216850,0.043589068006102884,321.52543458502,4.96e-12,RX J2126.1+5550,source,['known_source'],
Unverified,Unverified,,11.396513376462709,1.9075105e-11,540070,0.045304554210137765,84.55386451722278,,WXT J053813+112347,source,['known_source'],
Unverified,Unverified,,61.9758792844362,1.3962820000000002e-11,241454,0.05439858064084016,320.8164000076824,,WXTJ212316+615833,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,78.623,2.5658292e-11,216854,0.05332388551899527,255.90639999999996,2.14e-11,ACO 2256,source,['known_source'],
Star,Rotating Variable,,-54.63313283666001,1.4616856e-11,193855,0.005616384758553867,320.1837218782799,3.01e-12,CD-55 8799,source,['known_source'],
Unverified,Unverified,,11.00645350562869,2.1498956000000002e-11,216235,0.04564973833100782,320.03499178667647,,WXTJ212008+110023,source,['known_source'],
Unverified,Unverified,,-6.923478506211937,1.1151932e-11,230438,0.04260729059393839,319.9268833090404,,WXT J211942-065524,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,15.3485013,3.6906042000000005e-12,203840,0.01340859992580354,319.8551856,2.06e-11,ACT-CL J2119.4+1520,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-59.4981,3.1128572000000005e-12,224457,0.04092174761332306,319.2025,1.9e-12,ACO S 927,source,['known_source'],
Unverified,Unverified,,22.048784371978012,1.55850566e-11,539549,0.045070346046313284,99.36764853457106,,WXT J063728+220256,source,['known_source'],
CV,CV,,-58.68168290623,3.927447e-12,207682,0.010693322394285458,318.92102117228,7.79e-12,CD Ind,source,['known_source'],
Unverified,Unverified,,-26.001204246281752,1.3142938800000001e-11,216503,0.05157237118067001,318.31453126347196,,WXTJ211316-260004,source,['known_source'],
Unverified,Unverified,,-20.943175510567073,1.0190568800000001e-11,218676,0.0448280423448171,318.2900305275595,,WXTJ211309-205635,source,['known_source'],
Unverified,Unverified,,1.2270834690325225,1.0468078000000001e-11,246476,0.05589859324383632,318.15002337944804,,WXT J211236+011338,source,['known_source'],
AGN,Seyfert 1,,-37.50328214315001,1.2241327200000002e-11,193688,0.005675022718842039,318.18704558457,5.79e-12,LEDA 622139,source,['known_source'],
Unverified,Unverified,,-9.418950366462587,1.24219954e-11,243149,0.04752200848034403,317.41016385377975,,WXT J210938-092508,source,['known_source'],
Unverified,Unverified,,-0.10202417836243458,1.50497686e-11,232861,0.04273590436444653,316.5449880130668,,WXT J210610-000607,source,['known_source'],
Star,Double or Multiple Star,,-4.42673871924,2.7133672e-12,200913,0.008833546349415192,317.18957525565,1.57e-11,BD-05 5480,source,['known_source'],
Star,RS CVn Variable,,34.12903788101723,2.6477044000000002e-12,291036,0.0510962933352442,69.87925349927292,3.05e-11,V584 Aur,source,['known_source'],
Unverified,Unverified,,46.220546018917815,9.432745200000001e-12,343916,0.057454422462278595,225.47408111942187,,WXT J150153+461314,source,['known_source'],
Unverified,Unverified,,-21.550939148230523,8.1165954e-12,316418,0.03941692359154943,214.0870561003549,,WXT J141620-213303,source,['known_source'],
Unverified,Unverified,,-27.751560050398183,1.9137040000000002e-11,316417,0.049737049932381164,235.76101524022482,,WXT J154302-274505,source,['known_source'],
Unverified,Unverified,,-49.18440303664615,8.335728000000001e-12,316423,0.04582440878109788,70.63903562410731,,WXT J044233-491103,source,['known_source'],
Unverified,Unverified,,68.49605304038106,1.2424060000000002e-11,313004,0.05530165580337608,159.1846357015272,,WXT J103644+682946,source,['known_source'],
Unverified,Unverified,,42.343034636388495,2.0856272e-11,313631,0.048020268818294756,28.83153582733111,,WXT J015519+422034,source,['known_source'],
Unverified,Unverified,,4.017404403920836,1.7076625000000002e-10,244387,0.0472674319492409,337.60412953422417,,WXT J223025+040102,source,['known_source'],
Unverified,Unverified,,65.07535469238007,1.5370748e-11,478326,0.04732834631154345,130.12632902234677,,WXT J084030+650431,source,['known_source'],
Unverified,Unverified,,-58.056484246096645,1.6649204e-11,429879,0.055198288179168414,83.54996146106129,,WXT J053412-580323,source,['known_source'],
Unverified,Unverified,,15.94845700407959,1.3501426000000001e-11,313372,0.04553100626234413,104.62259558441825,,WXT J065830+155654,source,['known_source'],
Unverified,Unverified,,-37.050794652113936,2.9415914e-11,429999,0.053045943667561275,276.4826408655395,,WXT J182556-370303,source,['known_source'],
Unverified,Unverified,,11.17543115854788,1.4812571e-11,295573,0.047577200259357175,62.7993104908217,,WXT J041111+111031,source,['known_source'],
Unverified,Unverified,,49.42882186262185,1.1340506000000001e-11,314997,0.05476267420272196,57.306058215810246,,WXT J034914+492544,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-16.3167,1.3450421400000002e-11,43742,0.006665873424844676,177.9,5.25e-12,MCXC J1151.6-1619,source,['known_source'],
Unverified,Unverified,,10.294495939870341,1.814876e-11,302054,0.048835186469083046,63.35862373310884,,WXT J041326+101740,source,['known_source'],
AGN,Seyfert 1,,-36.1013746559,3.4715626e-12,233515,0.043452433898898635,14.655762285909999,7.62e-12,LEDA 87814,source,['known_source'],
Star,High Proper Motion Star,,67.54511820898,4.3492348e-11,315421,0.04936910865058044,47.36005309039,,RX J0309.4+6732,source,['known_source'],
Unverified,Unverified,,16.540128678797075,3.2879070000000006e-11,222378,0.05098594231664547,272.9714125118863,,WXTJ181153+163224,source,['known_source'],
XRB,LMXB,,-14.035700000000002,1.24095666e-09,37658,0.0,274.0072,1.53e-11,NP Ser,source,['known_source'],
Unverified,Unverified,,59.17253655376136,1.0593802600000002e-11,217288,0.05827331441806588,337.5398772504389,,WXT J223010+591021,source,['known_source'],
Unverified,Unverified,,-45.642684208571715,7.3741748e-12,372812,0.03837295872116919,190.30350359096806,,WXT J124113-453834,source,['known_source'],
Star,Eruptive Variable,,11.1260481211992,1.777541e-11,57655,0.006821666694066456,184.7474988697737,,GL Vir,source,['known_source'],
Unverified,Unverified,,-10.048348693986446,8.9134648e-12,326033,0.050777674733967264,165.92450091541102,,WXT J110342-100254,source,['known_source'],
Star,High Proper Motion Star,,24.55768083541,2.1189753e-11,286943,0.04491165310462211,59.356904362,,TYC 1817-2-1,source,['known_source'],
Unverified,Unverified,,-48.183951906243045,1.7887062e-11,287237,0.04982993970938659,38.32286780202783,,WXT J023317-481102,source,['known_source'],
Unverified,Unverified,,26.946570273566948,1.47620412e-11,287084,0.04748080405080109,163.47777356976061,,WXT J105354+265647,source,['known_source'],
Unverified,Unverified,,51.04444598768929,1.4468508000000001e-11,287083,0.05049392756547422,166.0981045404867,,WXT J110423+510240,source,['known_source'],
Unverified,Unverified,,-79.9109189459847,1.8501896e-11,231287,0.04985124485920212,22.599010293421138,,WXT J013023.8-795439,source,['known_source'],
Unverified,Unverified,,2.566221801555279,1.601288e-11,293406,0.04674134742362314,160.17734059295586,,WXT J104042+023358,source,['known_source'],
Unverified,Unverified,,33.70382555725172,1.15622906e-11,293979,0.03922914768453079,188.91054041951395,,WXT J123539+334214,source,['known_source'],
Unverified,Unverified,,6.57303220339998,1.26639046e-11,293900,0.04809198864942076,69.04388957948456,,WXT J043611+063423,source,['known_source'],
Unverified,Unverified,,46.498926989552615,8.911835000000001e-12,286940,0.03966507529401697,41.19777190293519,,WXT J024447+462956,source,['known_source'],
Unverified,Unverified,,-34.139542643226534,3.5410016000000006e-11,368159,0.057204432959194584,263.872814022816,,WXT J173530-340822,source,['known_source'],
Unverified,Unverified,,38.63250209019566,1.129558e-11,269893,0.05381007276208838,39.86257777452285,,WXTJ023927+383757,source,['known_source'],
AGN,Quasar,,5.84550875462,1.59813708e-12,46200,0.007710834813522869,189.75909996248,,[VV2006] J123902.2+055044,source,['known_source'],
Unverified,Unverified,,7.410059184948144,1.2337682000000002e-11,222093,0.04787604228354837,339.9592798149316,,WXTJ223950+072436,source,['known_source'],
Unclassified,Unclassified,,-67.06455011497054,1.3412958000000002e-12,194073,0.004826932799747064,36.55525522350365,2.11e-12,1RXS J022611.0-670239,source,['known_source'],
AGN,BL Lac,,45.77898638549,1.1299701400000001e-11,214227,0.041307122459570494,251.0832222962,5.89e-12,6C 164251+455211,source,['known_source'],
Unverified,Unverified,,32.657480557566906,3.8769412000000005e-12,220974,0.03925376495305311,1.373058313558829,,WXT J000529+323927,source,['known_source'],
Unverified,Unverified,,-45.88662390129259,1.8988080000000004e-11,230713,0.050947485345894016,339.90531431262315,,WXT J223937-455311,source,['known_source'],
Unverified,Unverified,,-1.9841344192185693,1.23371166e-11,298857,0.049671551078889445,67.38335383777223,,WXT J042932-015903,source,['known_source'],
,,,-29.00611111,1.71514e-11,374570,0.0636924338668034,266.41500889,7.82e-12,Galactic Center,source,['known_source'],
Unverified,Unverified,,6.637893331726126,4.029806200000001e-12,272495,0.04455435272743451,45.00764565667683,,WXT J030002+063816,source,['known_source'],
Unverified,Unverified,,-11.338110160176255,1.6688994e-11,383310,0.0483687152221805,198.49683551049307,,WXT J131359-112017,source,['known_source'],
Unverified,Unverified,,-11.746989640804088,4.019326600000001e-12,213897,0.049000249290013065,331.7395591702125,,WXTJ220657-114449.2,source,['known_source'],
Unverified,Unverified,,-7.152367655301682,9.124212e-12,243150,0.04483333954775527,332.1032859668771,,WXT J220825-070909,source,['known_source'],
Unverified,Unverified,,-64.59649153970977,1.5462840000000002e-11,230909,0.046272860907271555,333.64457293848136,,WXT J221434.7-643547,source,['known_source'],
Unverified,Unverified,,-45.01922547401238,1.55743976e-11,223330,0.0496091691692143,326.2971299558919,,WXTJ214511-450109,source,['known_source'],
Unverified,Unverified,,-10.55329565408804,5.3717594000000003e-11,373063,0.04791253935766116,221.41665339177845,,WXT J144540-103312,source,['known_source'],
AGN,Seyfert 1,,-38.497470193501094,1.5787184e-12,193705,0.005492331675060433,324.69469516936823,4.06e-12,LEDA 126458,source,['known_source'],
Star,Rotating Variable,,-53.41157807529,1.83e-12,38389,0.0,239.1822120291599,1.83e-12,ASAS J155644-5324.6,source,['known_source'],
Unverified,Unverified,,-31.639788621287547,2.7247636000000002e-11,430171,0.04997359848804882,268.02284938093476,,WXT J175206-313823,source,['known_source'],
Unverified,Unverified,,22.98665378499732,5.935049800000001e-11,373096,0.04852102122624573,288.3530085338818,,WXT J191324+225912,source,['known_source'],
XRB,LMXB,,-30.96158,1.47e-10,38644,0.0,267.78563,1.47e-10,IGR J17511-3057,source,['known_source'],
Unverified,Unverified,,-39.055791754416205,1.3436512e-11,362758,0.047818150844265515,259.9459844288857,,WXT J171947-390321,source,['known_source'],
Unclassified,Unclassified,,-35.675,2.37e-12,38423,0.0,261.6746,2.37e-12,AX J1726.7-3540,source,['known_source'],
Unclassified,Unclassified,,25.815476709037636,2.5756972000000004e-12,287430,0.03591986361299644,192.12304571862288,,1eRASS J124838.7+254831,source,['known_source'],
AGN,AGN,"AGN candidate
",25.405277777777776,6.5466492000000005e-12,239245,0.038652292318976905,318.58625000000006,4.83e-12,XMMSL1 J211420.7+252419,source,['known_source'],
Unverified,Unverified,,-39.26219602636327,2.3160372e-11,373246,0.05542070924996501,275.80767066035133,,WXT J182314-391544,source,['known_source'],
Unverified,Unverified,,-34.77881786045871,2.7330536e-11,358283,0.04836635934986438,263.00084964868523,,WXT J173200-344644,source,['known_source'],
Unverified,Unverified,,47.906899283534806,1.2290527200000001e-11,393094,0.044628305326879135,312.43311441291127,,WXT J204944+475425,source,['known_source'],
Unverified,Unverified,,-33.149829931273466,1.9462192000000002e-11,206034,0.015842239392944202,261.58455907187937,,WXTJ172620-330859,source,['known_source'],
Unverified,Unverified,,62.935719433280916,1.655713e-11,296623,0.04647892877815808,94.36097906657929,,WXT J061727+625609,source,['known_source'],
Unverified,Unverified,,24.618150019620543,1.22791054e-11,211867,0.04538982481900804,268.8138178984162,,WXTJ175515+243705,source,['known_source'],
AGN,BL Lac,,35.85024595418,2.4875456e-12,278832,0.0478058933298904,148.78284099937,9.44e-12,SDSS J095507.88+355100.8,source,['known_source'],
Unverified,Unverified,,-16.921591231286886,1.7108269e-11,241672,0.05383716169789138,300.16791172756666,,WXTJ200040-165517,source,['known_source'],
Unverified,Unverified,,18.782100245297556,1.0365597000000002e-11,266146,0.05289672431179155,87.99451214886811,,WXT J055158+184655,source,['known_source'],
Galaxy,Brightest Galaxy in a Cluster,,-0.9254196726999999,3.2472360000000003e-12,48942,0.005849909356494218,153.40940947126,9.91e-09,UGC 5515,source,['known_source'],
Unverified,Unverified,,13.646293694844596,1.6432036e-11,231232,0.043120300342744146,13.813908917971045,,WXTJ005515+133846,source,['known_source'],
Galaxy,Galaxy,,34.74578271651527,2.3208140000000004e-12,198119,0.00697657032039002,203.63390132064234,5.12e-12,NGC 5223,source,['known_source'],
AGN,Seyfert 2 Galaxy,,82.53788886,3.56e-12,38268,0.0,248.1332079,3.56e-12,NGC 6251,source,['known_source'],
Unclassified,Unclassified,,-10.16489462131,7.49988e-12,204062,0.010459428955567352,328.64495970284,8.39e-12,2MASS J21543478-1009535,source,['known_source'],
Unverified,Unverified,,-36.970493222606805,1.7133424000000002e-11,245834,0.051709189815261056,328.59983184920856,,WXTJ 215424-365814,source,['known_source'],
Star,Spectroscopic Binary,,-23.171514006915,2.589372e-11,46185,0.00554373892417774,199.73040703832623,2.36e-12,gam Hya,source,['known_source'],
Unverified,Unverified,,30.103004250119742,7.8202272e-12,56858,0.01097367124304326,164.50388836382444,,NVSS J105758+300702,source,['known_source'],
Unverified,Unverified,,-18.489344640594858,1.21794492e-11,419242,0.057460896623279925,316.883744639474,,WXT J210732-182922,source,['known_source'],
XRB,LMXB,,-28.473833,0.0,259596,0.08333333333333333,267.021083,,AX J1748.0-2829,source,['known_source'],
Unverified,Unverified,,37.57371668880866,1.8607976e-11,395779,0.05186101378229508,319.938847254983,,WXT J211945+373425,source,['known_source'],
Unverified,Unverified,,-6.476668075284499,9.438091e-12,389941,0.054602141300470496,325.62643247619883,,WXT J214230-062836,source,['known_source'],
Unverified,Unverified,,-10.755555579115047,1.6887004000000002e-11,237336,0.04531666421059168,327.79867962490636,,WXTJ215111-104520,source,['known_source'],
Unverified,Unverified,,-33.555522267867545,1.47245908e-11,318562,0.047838186330157226,92.01650235504167,,WXT J060804-333320,source,['known_source'],
Unverified,Unverified,,-55.86153724536543,1.1525090800000001e-11,231558,0.04906357749277418,336.4594509247247,,WXTJ222550-555143,source,['known_source'],
Unverified,Unverified,,-56.64265250145948,9.173016000000002e-12,395665,0.04682349489675631,38.46787809106195,,WXT J023352-563834,source,['known_source'],
Unverified,Unverified,,-55.21189264818744,1.0396299e-11,224078,0.04201250360701538,288.0964822732059,,WXTJ191223-551242,source,['known_source'],
Unverified,Unverified,,46.35947528214779,1.1357398800000001e-11,267779,0.053036643131608156,87.9824423120684,,WXT J055156+462134,source,['known_source'],
Galaxy,Galaxy,,-85.00769728359845,1.6183276e-12,193751,0.0052489058389129555,54.11295819103928,1.61e-12,LEDA 218685,source,['known_source'],
Unverified,Unverified,,-8.192340678243461,1.3840804800000002e-11,417505,0.03913375195089737,22.85160662221496,4.45e-11,WXT J013124-081132,source,['known_source'],
Unverified,Unverified,,17.05997941126247,1.37658986e-11,393209,0.05389718325673303,268.1863435798114,,WXT J175245+170336,source,['known_source'],
Unverified,Unverified,,78.14394657384122,1.4450455e-11,213376,0.05489943684268457,282.73982143890026,,WXTJ185057+780838,source,['known_source'],
Unverified,Unverified,,0.8303009256750136,1.50146884e-11,409888,0.04631153551840588,275.0433535889417,,WXT J182010+004949,source,['known_source'],
Unverified,Unverified,,-44.88191268388253,8.1923594e-12,212224,0.05039929728810922,323.98499361934705,,WXTJ213556-445254,source,['known_source'],
AGN,Seyfert 1 Galaxy,,47.47274759119,3.2339558e-12,38084,0.0,323.97508381228,1.19e-11,2MASS J21355401+4728218,source,['known_source'],
AGN,Seyfert 1,,-62.40014317175999,1.73373e-11,194131,0.015030808376796894,324.09628190502,4.64e-11,LEDA 89176,source,['known_source'],
Unverified,Unverified,,12.001975840142709,1.6101052e-11,211276,0.017672221906614074,322.618473799803,,WXTJ213028+120007,source,['known_source'],
Star,Eruptive Variable,,-24.1920288929,3.7701316e-11,212666,0.049387757415419585,322.5447166688,1.84e-11,CD-24 16684,source,['known_source'],
Star,High Proper Motion Star,,35.94844187078,1.50093706e-11,478307,0.04154072361818036,48.93671739809,6.71e-12,HD 278455,source,['known_source'],
Unverified,Unverified,,28.70902863104897,1.6658756e-11,239539,0.052765434055376335,321.99599690124916,,WXTJ212759+284232,source,['known_source'],
Unverified,Unverified,,-21.93691600122488,1.4594898e-11,236271,0.053366988292271766,321.7829548904068,,WXT J212707-215612,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-12.152057,2.4909772000000004e-12,208636,0.013202201993076378,321.772461,5.95e-12,ACO 2345,source,['known_source'],
Unverified,Unverified,,-19.11167693154955,2.0095212000000002e-11,235762,0.04933871955185614,321.71610536638985,,WXTJ212652-190642,source,['known_source'],
XRB,HMXB,,65.29161922233,7.428552e-12,38709,0.014048094997610724,19.51124026748,,V662 Cas,source,['known_source'],
Unverified,Unverified,,22.67194283574833,1.31251774e-11,520515,0.04514669336176666,15.216480149880448,,WXT J010052+224019,source,['known_source'],
Unverified,Unverified,,-50.505672170117116,1.2716434800000001e-11,221760,0.04534119222436375,320.2104889783814,,WXTJ212050-503020,source,['known_source'],
Unverified,Unverified,,51.264339056256425,9.5643756e-12,223982,0.054830594069843294,319.90960682187966,,WXTJ211938+511551,source,['known_source'],
AGN,Seyfert 1,,-10.68949726253,6.724390600000001e-12,203828,0.010853047368861179,318.96357277656,9.3e-12,LEDA 3939460,source,['known_source'],
AGN,BL Lac,,8.3098,1.207493e-12,205800,0.009273231470907672,318.1792,1.78e-12,3FGL J2112.7+0819,source,['known_source'],
Unverified,Unverified,,38.39907923718593,1.08115972e-11,243089,0.04562706710564522,317.51247831795615,,WXT J211003+382357,source,['known_source'],
Unverified,Unverified,,-24.811019887364793,1.7907084000000003e-11,223428,0.046490890244693425,317.4623355293323,,WXTJ210951-244840,source,['known_source'],
AGN,Seyfert 1,,-9.670765320059997,4.646697e-12,228108,0.039362140472730914,317.29154055424,2.61e-11,LEDA 89171,source,['known_source'],
Unverified,Unverified,,24.821897913430565,2.8390118000000002e-11,207348,0.01914200618677327,316.4102199865465,,WXTJ210539+244919,source,['known_source'],
Unverified,Unverified,,2.7298417283159444,1.673031e-11,246419,0.04894747197375422,315.94949686630076,,WXT J210348+024347,source,['known_source'],
Unverified,Unverified,,3.6125103423263365,1.585563e-11,241507,0.04747638526980421,315.9427735851536,,WXT J210346+033645,source,['known_source'],
Unverified,Unverified,,-30.768245351714803,1.119631e-11,241289,0.048918410683565686,315.7298281873291,,WXTJ210255-304606,source,['known_source'],
Unverified,Unverified,,27.73087615832203,1.6883388000000002e-11,241140,0.05593452676295212,315.62502755717776,,WXTJ210230+274351,source,['known_source'],
Unverified,Unverified,,17.930651986908508,1.3181246000000002e-11,212957,0.053166321962081584,342.34107109332473,,WXTJ224922+175550,source,['known_source'],
Unverified,Unverified,,20.54771206289954,1.1862836800000001e-11,221406,0.050859392124039074,314.72979405566514,,WXTJ205855+203251,source,['known_source'],
Unclassified,Unclassified,,-1.2716666666666665,3.53194e-11,235369,0.043158336575645134,314.67333333333323,,1RXS J205841.6-011618,source,['known_source'],
Unverified,Unverified,,5.337865955523969,1.1804347000000001e-11,212143,0.04705091326694577,311.13016528617123,,WXTJ204431+052016,source,['known_source'],
CV,CV,,-11.864701859970001,7.082523400000001e-12,200915,0.009493828163710829,311.23280818066,7.32e-12,1RXS J204455.9-115151,source,['known_source'],
Unverified,Unverified,,75.78823842022786,1.2241480000000001e-11,300534,0.05381620024325251,310.4303150884902,,WXT J204143+754718,source,['known_source'],
Star,Star,,-53.85079300917,9.2327008e-12,206214,0.010672850407993569,311.08708463808,3.13e-12,CD-54 8764,source,['known_source'],
Unverified,Unverified,,0.31035948284,1.45644416e-11,244029,0.04891239197802316,309.44491836775,,WXT J203742+001837,source,['known_source'],
Star,BY Dra Variable,,12.26097147634,3.8909552e-12,210718,0.009011409285804312,309.09165752978,1.53e-10,ASAS J203622+1215.3,source,['known_source'],
Unverified,Unverified,,-24.00797740208797,1.7921466e-11,228224,0.039630944849049006,308.5291626998778,,WXTJ203407-240028,source,['known_source'],
Unverified,Unverified,,-20.599376839522236,3.3273872e-12,236224,0.03841819621608198,308.363180220507,,WXT J203327-203557,source,['known_source'],
Galaxy,Brightest Galaxy in a Cluster,,-35.5456,1.3049916e-12,204619,0.011331390922376292,307.7104,1.2e-10,LEDA 647574,source,['known_source'],
